index,DATE,CUSTOMER,Style,SKU,Size,PCS,RATE,GROSS AMT
25440,,Oct-21,SHIPPING,SHIPPING,1.00,7725.0,7725.0,0.0
25441,,Oct-21,JNE3273,JNE3273-KR-S,2.00,622.5,1183.0,5.0
25442,,Oct-21,JNE3273,JNE3273-KR-M,2.00,622.5,1183.0,44.0
25443,,Oct-21,JNE3273,JNE3273-KR-L,2.00,622.5,1183.0,8.0
25444,,Oct-21,JNE3273,JNE3273-KR-XL,2.00,622.5,1183.0,40.0
25445,,Oct-21,JNE3273,JNE3273-KR-XXL,2.00,622.5,1183.0,4.0
25446,,Oct-21,JNE3273,JNE3273-KR-XXXL,2.00,622.5,1183.0,10.0
25447,,Oct-21,JNE3539,JNE3539-KR-XS,1.00,512.5,487.0,7.0
25448,,Oct-21,JNE3539,JNE3539-KR-S,2.00,512.5,974.0,5.0
25449,,Oct-21,JNE3539,JNE3539-KR-M,2.00,512.5,974.0,1.0
25450,,Oct-21,JNE3539,JNE3539-KR-L,2.00,512.5,974.0,0.0
25451,,Oct-21,JNE3539,JNE3539-KR-XL,2.00,512.5,974.0,2.0
25452,,Oct-21,JNE3539,JNE3539-KR-XXL,2.00,512.5,974.0,0.0
25453,,Oct-21,JNE3539,JNE3539-KR-XXXL,2.00,512.5,974.0,1.0
25454,,Oct-21,JNE3225,JNE3225-KR-XS,1.00,450.0,428.0,4.0
25455,,Oct-21,JNE3225,JNE3225-KR-S,2.00,450.0,855.0,5.0
25456,,Oct-21,JNE3225,JNE3225-KR-M,2.00,450.0,855.0,2.0
25457,,Oct-21,JNE3225,JNE3225-KR-L,2.00,450.0,855.0,1.0
25458,,Oct-21,JNE3225,JNE3225-KR-XL,2.00,450.0,855.0,2.0
25459,,Oct-21,JNE3225,JNE3225-KR-XXL,2.00,450.0,855.0,1.0
25460,,Oct-21,JNE3225,JNE3225-KR-XXXL,2.00,450.0,855.0,0.0
25461,,Oct-21,JNE3391,JNE3391-KR-XS,1.00,618.75,588.0,21.0
25462,,Oct-21,JNE3391,JNE3391-KR-S,2.00,618.75,1176.0,20.0
25463,,Oct-21,JNE3391,JNE3391-KR-M,2.00,618.75,1176.0,1.0
25464,,Oct-21,JNE3391,JNE3391-KR-L,2.00,618.75,1176.0,0.0
25465,,Oct-21,JNE3391,JNE3391-KR-XL,2.00,618.75,1176.0,5.0
25466,,Oct-21,JNE3391,JNE3391-KR-XXL,2.00,618.75,1176.0,6.0
25467,,Oct-21,SHIPPING,SHIPPING,1.00,7725.0,7725.0,0.0
25468,,Oct-21,MEN5016,MEN5016-KR-S,1.00,611.0,611.0,11.0
25469,,Oct-21,MEN5016,MEN5016-KR-M,1.00,611.0,611.0,5.0
25470,,Oct-21,MEN5002,MEN5002-KR-S,1.00,611.0,611.0,9.0
25471,,Oct-21,MEN5002,MEN5002-KR-L,1.00,611.0,611.0,36.0
25472,,Oct-21,MEN5002,MEN5002-KR-XL.,1.00,611.0,611.0,0.0
25473,,Oct-21,MEN5009,MEN5009-KR-S,1.00,611.0,611.0,11.0
25474,,Oct-21,MEN5009,MEN5009-KR-M,1.00,611.0,611.0,9.0
25475,,Oct-21,MEN5009,MEN5009-KR-L,2.00,611.0,1222.0,6.0
25476,,Oct-21,MEN5009,MEN5009-KR-XL,1.00,611.0,611.0,12.0
25477,,Oct-21,JNE2171,JNE2171-KR-437-L,1.00,613.0,613.0,21.0
25478,,Oct-21,SHIPPING,SHIPPING,1.00,1810.0,1810.0,0.0
25479,,Oct-21,BL092,BL092-M,1.00,400.0,400.0,27.0
25480,,Oct-21,BL092,BL092-L,1.00,400.0,400.0,26.0
25481,,Oct-21,BL092,BL092-XL,1.00,400.0,400.0,36.0
25482,,Oct-21,BL092,BL092-XXL,1.00,400.0,400.0,29.0
25483,,Oct-21,BL085,BL085-M,1.00,400.0,400.0,11.0
25484,,Oct-21,BL085,BL085-L,1.00,400.0,400.0,25.0
25485,,Oct-21,BL085,BL085-XL,1.00,400.0,400.0,23.0
25486,,Oct-21,BL085,BL085-XXL,1.00,400.0,400.0,8.0
25487,,Oct-21,BL020,BL020-71RED,1.00,281.0,281.0,53.0
25488,,Oct-21,BL020,BL020-71RED,1.00,281.0,281.0,53.0
25489,,Oct-21,BL087,BL087-M,1.00,400.0,400.0,4.0
25490,,Oct-21,BL087,BL087-L,1.00,400.0,400.0,23.0
25491,,Oct-21,BL087,BL087-XL,1.00,400.0,400.0,11.0
25492,,Oct-21,BL087,BL087-XXL,1.00,400.0,400.0,4.0
25493,,Oct-21,BL107,BL107-M,1.00,400.0,400.0,3.0
25494,,Oct-21,BL107,BL107-L,1.00,400.0,400.0,2.0
25495,,Oct-21,BL107,BL107-XL,1.00,400.0,400.0,3.0
25496,,Oct-21,BL107,BL107-XXL,1.00,400.0,400.0,3.0
25497,,Oct-21,BL084,BL084-187GOLD,1.00,303.0,303.0,11.0
25498,,Oct-21,BL084,BL084-187GOLD,1.00,303.0,303.0,11.0
25499,,Oct-21,BL078,BL078-87BLACK,1.00,303.0,303.0,8.0
25500,,Oct-21,BL078,BL078-87BLACK,1.00,303.0,303.0,8.0
25501,,Oct-21,BL030,BL030-78BEIGE,1.00,281.0,281.0,13.0
25502,,Oct-21,BL030,BL030-78BEIGE,1.00,281.0,281.0,13.0
25503,,Oct-21,BL104,BL104-M,1.00,438.0,438.0,4.0
25504,,Oct-21,BL104,BL104-XL,1.00,438.0,438.0,5.0
25505,,Oct-21,BL104,BL104-XXL,1.00,438.0,438.0,3.0
25506,,Oct-21,BL103,BL103-XXL,1.00,400.0,400.0,4.0
25507,,Oct-21,SHIPPING,SHIPPING,1.00,3500.0,3500.0,0.0
25508,,Oct-21,NW030,NW030-TP-PJ-S,1.00,806.0,774.0,5.0
25509,,Oct-21,NW030,NW030-TP-PJ-M,1.00,806.0,774.0,4.0
25510,,Oct-21,NW030,NW030-TP-PJ-L,1.00,806.0,774.0,4.0
25511,,Oct-21,NW030,NW030-TP-PJ-XL,1.00,806.0,774.0,7.0
25512,,Oct-21,NW030,NW030-TP-PJ-XXL,1.00,806.0,774.0,2.0
25513,,Oct-21,NW014,NW014-ST-SR-S,1.00,850.0,816.0,23.0
25514,,Oct-21,NW014,NW014-ST-SR-M,1.00,850.0,816.0,63.0
25515,,Oct-21,NW014,NW014-ST-SR-L,1.00,850.0,816.0,23.0
25516,,Oct-21,NW014,NW014-ST-SR-XL,1.00,850.0,816.0,31.0
25517,,Oct-21,NW014,NW014-ST-SR-XXL,1.00,850.0,816.0,30.0
25518,,Oct-21,J0196,J0196-TP-S,1.00,585.0,562.0,15.0
25519,,Oct-21,J0196,J0196-TP-M,1.00,585.0,562.0,9.0
25520,,Oct-21,J0196,J0196-TP-L,1.00,585.0,562.0,8.0
25521,,Oct-21,J0196,J0196-TP-XL,1.00,585.0,562.0,14.0
25522,,Oct-21,J0196,J0196-TP-XXL,1.00,585.0,562.0,5.0
25523,,Oct-21,J0153,J0153-DR-S,1.00,585.0,562.0,5.0
25524,,Oct-21,J0153,J0153-DR-M,1.00,585.0,562.0,5.0
25525,,Oct-21,J0153,J0153-DR-L,1.00,585.0,562.0,4.0
25526,,Oct-21,J0153,J0153-DR-XL,1.00,585.0,562.0,29.0
25527,,Oct-21,J0153,J0153-DR-XXL,1.00,585.0,562.0,22.0
25528,,Oct-21,J0335,J0335-DR-S,1.00,859.0,825.0,49.0
25529,,Oct-21,J0335,J0335-DR-M,1.00,859.0,825.0,19.0
25530,,Oct-21,J0335,J0335-DR-L,1.00,859.0,825.0,36.0
25531,,Oct-21,J0335,J0335-DR-XL,1.00,859.0,825.0,34.0
25532,,Oct-21,J0335,J0335-DR-XXL,1.00,859.0,825.0,26.0
25533,,Oct-21,J0333,J0333-DR-S,1.00,820.0,787.0,11.0
25534,,Oct-21,J0333,J0333-DR-M,1.00,820.0,787.0,20.0
25535,,Oct-21,J0333,J0333-DR-L,1.00,820.0,787.0,4.0
25536,,Oct-21,J0333,J0333-DR-XL,1.00,820.0,787.0,7.0
25537,,Oct-21,J0333,J0333-DR-XXL,1.00,820.0,787.0,14.0
25538,,Oct-21,JNE3784,JNE3784-KR-XS,1.00,556.0,534.0,44.0
25539,,Oct-21,JNE3784,JNE3784-KR-S,1.00,556.0,534.0,8.0
25540,,Oct-21,JNE3784,JNE3784-KR-M,1.00,556.0,534.0,18.0
25541,,Oct-21,JNE3784,JNE3784-KR-L,1.00,556.0,534.0,16.0
25542,,Oct-21,JNE3784,JNE3784-KR-XL,1.00,556.0,534.0,1.0
25543,,Oct-21,JNE3784,JNE3784-KR-XXL,1.00,744.0,714.0,45.0
25544,,Oct-21,JNE3707,JNE3707-DR-M,1.00,744.0,714.0,16.0
25545,,Oct-21,JNE3707,JNE3707-DR-L,1.00,744.0,714.0,13.0
25546,,Oct-21,JNE3707,JNE3707-DR-XL,1.00,744.0,714.0,28.0
25547,,Oct-21,JNE3707,JNE3707-DR-XXL,1.00,744.0,714.0,31.0
25548,,Oct-21,JNE3710,JNE3710-DR-S,1.00,619.0,594.0,74.0
25549,,Oct-21,JNE3710,JNE3710-DR-M,1.00,619.0,594.0,98.0
25550,,Oct-21,JNE3710,JNE3710-DR-L,1.00,619.0,594.0,100.0
25551,,Oct-21,JNE3710,JNE3710-DR-XL,1.00,619.0,594.0,59.0
25552,,Oct-21,JNE3710,JNE3710-DR-XXL,1.00,619.0,594.0,50.0
25553,,Oct-21,BTM027,BTM027-NP-XS,1.00,315.0,302.0,26.0
25554,,Oct-21,BTM027,BTM027-NP-S,1.00,315.0,302.0,45.0
25555,,Oct-21,BTM027,BTM027-NP-M,1.00,315.0,302.0,37.0
25556,,Oct-21,BTM027,BTM027-NP-L,1.00,315.0,302.0,41.0
25557,,Oct-21,BTM027,BTM027-NP-XL,1.00,315.0,302.0,22.0
25558,,Oct-21,SHIPPING,SHIPPING,1.00,15500.0,15500.0,0.0
25559,,Oct-21,SET043,SET043-KR-NP-XXXL,1.00,1181.0,1146.0,6.0
25560,,Oct-21,J0006,J0006-SET-XS,5.00,938.0,4549.0,12.0
25561,,Oct-21,J0006,J0006-SET-XXL,1.00,938.0,910.0,112.0
25562,,Oct-21,SET234,SET234-KR-PP-S,1.00,509.0,494.0,0.0
25563,,Oct-21,J0009,J0009-SKD-S,1.00,1133.0,1099.0,80.0
25564,,Oct-21,J0277,J0277-SKD-S,5.00,1758.0,8526.0,95.0
25565,,Oct-21,J0277,J0277-SKD-M,1.00,1758.0,1705.0,68.0
25566,,Oct-21,J0277,J0277-SKD-XL,1.00,1758.0,1705.0,9.0
25567,,Oct-21,J0242,J0242-SKD-XS,2.00,1366.0,2650.0,39.0
25568,,Oct-21,J0242,J0242-SKD-S,5.00,1366.0,6625.0,52.0
25569,,Oct-21,SET236,SET236-KR-PP-S,1.00,850.0,824.0,1.0
25570,,Oct-21,J0094,J0094-KR-M,1.00,894.0,867.0,5.0
25571,,Oct-21,JNE3697,JNE3697-KR-L,1.00,431.0,418.0,8.0
25572,,Oct-21,J0006,J0006-SET-XS,3.00,938.0,2730.0,12.0
25573,,Oct-21,J0006,J0006-SET-L,2.00,938.0,1820.0,246.0
25574,,Oct-21,J0230,J0230-SKD-XS,1.00,1445.0,1402.0,204.0
25575,,Oct-21,SHIPPING,SHIPPING,1.00,6120.0,6120.0,0.0
25576,,Oct-21,J0305,J0305-DR-L,1.00,688.0,688.0,4.0
25577,,Oct-21,JNE3670,JNE3670-TU-L,1.00,538.0,538.0,5.0
25578,,Oct-21,JNE3631,JNE3631-DR-L,1.00,736.0,736.0,2.0
25579,,Oct-21,J0296,J0296-DR-L,1.00,688.0,688.0,3.0
25580,,Oct-21,J0154,J0154-DR-XS,1.00,463.0,463.0,3.0
25581,,Oct-21,J0335,J0335-DR-XS,1.00,850.0,850.0,83.0
25582,,Oct-21,JNE2153,JNE2153-KR-278-XS,1.00,618.0,618.0,161.0
25583,,Oct-21,SET128,SET128-KR-DH-XS,1.00,1200.0,1200.0,68.0
25584,,Oct-21,SET110,SET110-KR-PP-XS,1.00,925.0,925.0,53.0
25585,,Oct-21,SET184,SET184-KR-PP-XS,1.00,613.0,613.0,6.0
25586,,Oct-21,JNE3614,JNE3614-KR-XS,1.00,563.0,563.0,41.0
25587,,Oct-21,JNE3638,JNE3638-KR-XS,1.00,625.0,625.0,39.0
25588,,Oct-21,J0196,J0196-TP-XS,1.00,563.0,563.0,34.0
25589,,Oct-21,JNE3641,JNE3641-TP-XS,1.00,425.0,425.0,8.0
25590,,Oct-21,SET264,SET264-KR-NP-L,1.00,975.0,975.0,292.0
25591,,Oct-21,SET266,SET266-KR-NP-L,1.00,925.0,925.0,50.0
25592,,Oct-21,SET267,SET267-KR-NP-L,1.00,925.0,925.0,6.0
25593,,Oct-21,J0230,J0230-SKD-L,1.00,1425.0,1425.0,55.0
25594,,Oct-21,JNE3261,JNE3261-KR-L,1.00,486.0,486.0,20.0
25595,,Oct-21,JNE3537,JNE3537-KR-L,1.00,462.0,462.0,1.0
25596,,Oct-21,J0001,J0001-DR-L,1.00,650.0,650.0,8.0
25597,,Oct-21,J0170,J0170-TP-L,1.00,383.0,383.0,1.0
25598,,Oct-21,JNE3665,JNE3665-TP-L,1.00,388.0,388.0,119.0
25599,,Oct-21,SHIPPING,SHIPPING,1.00,4000.0,4000.0,0.0
25600,,Oct-21,J0009,J0009-SKD-L,1.00,1125.0,1102.0,118.0
25601,,Oct-21,J0102,J0102-SKD-L,1.00,1350.0,1323.0,44.0
25602,,Oct-21,JNE2307,JNE2307-KR-572-L,1.00,513.0,503.0,10.0
25603,,Oct-21,JNE3405,JNE3405-KR-L,1.00,425.0,416.0,0.0
25604,,Oct-21,JNE3435,JNE3435-KR-L,1.00,425.0,416.0,59.0
25605,,Oct-21,JNE3440,JNE3440-KR-L,1.00,425.0,416.0,101.0
25606,,Oct-21,JNE3474,JNE3474-KR-L.,1.00,588.0,576.0,0.0
25607,,Oct-21,JNE3553,JNE3553-KR-L,1.00,463.0,454.0,4.0
25608,,Oct-21,JNE3554,JNE3554-KR-L,1.00,463.0,454.0,0.0
25609,,Oct-21,JNE3555,JNE3555-KR-L,1.00,463.0,454.0,3.0
25610,,Oct-21,JNE3573,JNE3573-KR-L,1.00,510.0,500.0,1.0
25611,,Oct-21,JNE3574,JNE3574-KR-L,1.00,425.0,416.0,4.0
25612,,Oct-21,JNE3618,JNE3618-KR-L,1.00,450.0,441.0,6.0
25613,,Oct-21,JNE3766,JNE3766-KR-L,1.00,588.0,576.0,31.0
25614,,Oct-21,JNE3767,JNE3767-KR-L,1.00,513.0,503.0,174.0
25615,,Oct-21,SET236,SET236-KR-PP-L,1.00,850.0,833.0,1.0
25616,,Oct-21,SET233,SET233-KR-PP-L,1.00,850.0,833.0,5.0
25617,,Oct-21,SET251,SET251-KR-PP-L,1.00,843.0,826.0,52.0
25618,,Oct-21,SET281,SET281-KR-PP-L,1.00,808.0,792.0,27.0
25619,,Oct-21,SET297,SET297-KR-NP-L,1.00,813.0,797.0,1.0
25620,,Oct-21,SET058,SET058-KR-NP-XXL,1.00,974.0,955.0,278.0
25621,,Oct-21,SET200,SET200-KR-NP-XXL,1.00,888.0,870.0,21.0
25622,,Oct-21,SET228,SET228-KR-PP-XXL,1.00,850.0,833.0,22.0
25623,,Oct-21,J0284,J0284-SKD-XXL,1.00,1738.0,1703.0,3.0
25624,,Oct-21,SET098,SET098-KR-PP-XS,1.00,855.0,838.0,4.0
25625,,Oct-21,SET145,SET145-KR-NP-L,1.00,925.0,906.0,31.0
25626,,Oct-21,JNE3560,JNE3560-KR-L,1.00,463.0,454.0,0.0
25627,,Oct-21,SET232,SET232-KR-PP-L,1.00,850.0,833.0,70.0
25628,,Oct-21,JNE3770,JNE3770-KR-L,1.00,513.0,503.0,5.0
25629,,Oct-21,JNE2100,JNE2100-KR-144-M,1.00,486.0,476.0,145.0
25630,,Oct-21,J0372,J0372-SKD-M,1.00,1238.0,1213.0,51.0
25631,,Oct-21,JNE3547,JNE3547-KR-L,1.00,463.0,454.0,0.0
25632,,Oct-21,J0004,J0004-SKD-L,1.00,1350.0,1323.0,104.0
25633,,Oct-21,JNE3288,JNE3288-KR-L,1.00,700.0,686.0,96.0
25634,,Oct-21,J0006,J0006-SET-XL,1.00,925.0,906.0,110.0
25635,,Oct-21,JNE3384,JNE3384-KR-L,1.00,450.0,441.0,28.0
25636,,Oct-21,JNE3500,JNE3500-KR-L,1.00,594.0,582.0,4.0
25637,,Oct-21,JNE3539,JNE3539-KR-XL,1.00,475.0,466.0,2.0
25638,,Oct-21,BTM047,BTM047-PP-XL,1.00,439.0,430.0,6.0
25639,,Oct-21,SHIPPING,SHIPPING,1.00,11340.0,11340.0,0.0
25640,,Oct-21,J0090,J0090-TP-S,1.00,741.0,741.0,5.0
25641,,Oct-21,J0090,J0090-TP-M,1.00,741.0,741.0,5.0
25642,,Oct-21,J0090,J0090-TP-L,1.00,741.0,741.0,14.0
25643,,Oct-21,J0090,J0090-TP-XL,1.00,741.0,741.0,28.0
25644,,Oct-21,J0090,J0090-TP-XXL,1.00,741.0,741.0,50.0
25645,,Oct-21,J0172,J0172-TP-S,1.00,388.0,388.0,3.0
25646,,Oct-21,J0172,J0172-TP-M,1.00,388.0,388.0,36.0
25647,,Oct-21,J0172,J0172-TP-L,1.00,388.0,388.0,26.0
25648,,Oct-21,J0172,J0172-TP-XL,1.00,388.0,388.0,52.0
25649,,Oct-21,J0172,J0172-TP-XXL,1.00,388.0,388.0,43.0
25650,,Oct-21,J0167,J0167-KR-S,1.00,411.0,411.0,54.0
25651,,Oct-21,J0167,J0167-KR-M,1.00,411.0,411.0,14.0
25652,,Oct-21,J0167,J0167-KR-L,1.00,411.0,411.0,13.0
25653,,Oct-21,J0167,J0167-KR-XL,1.00,411.0,411.0,0.0
25654,,Oct-21,J0167,J0167-KR-XXL,1.00,411.0,411.0,2.0
25655,,Oct-21,J0130,J0130-SET-S,1.00,1029.0,1029.0,8.0
25656,,Oct-21,J0130,J0130-SET-M,1.00,1029.0,1029.0,5.0
25657,,Oct-21,J0130,J0130-SET-L.,1.00,1029.0,1029.0,0.0
25658,,Oct-21,J0130,J0130-SET-XL,1.00,1029.0,1029.0,2.0
25659,,Oct-21,J0130,J0130-SET-XXL,1.00,1029.0,1029.0,7.0
25660,,Oct-21,J0335,J0335-DR-S,1.00,859.0,859.0,49.0
25661,,Oct-21,J0335,J0335-DR-M,1.00,859.0,859.0,19.0
25662,,Oct-21,J0335,J0335-DR-L,1.00,859.0,859.0,36.0
25663,,Oct-21,J0335,J0335-DR-XL,1.00,859.0,859.0,34.0
25664,,Oct-21,J0335,J0335-DR-XXL,1.00,859.0,859.0,26.0
25665,,Oct-21,J0336,J0336-TP-S,1.00,546.0,546.0,22.0
25666,,Oct-21,J0336,J0336-TP-M,1.00,546.0,546.0,33.0
25667,,Oct-21,J0336,J0336-TP-L,1.00,546.0,546.0,35.0
25668,,Oct-21,J0336,J0336-TP-XL,1.00,546.0,546.0,5.0
25669,,Oct-21,J0336,J0336-TP-XXL,1.00,546.0,546.0,16.0
25670,,Oct-21,J0001,J0001-DR-S,1.00,664.0,664.0,33.0
25671,,Oct-21,J0001,J0001-DR-M,1.00,664.0,664.0,57.0
25672,,Oct-21,J0001,J0001-DR-L,1.00,664.0,664.0,8.0
25673,,Oct-21,J0001,J0001-DR-XL,1.00,664.0,664.0,63.0
25674,,Oct-21,J0001,J0001-DR-XXL,1.00,664.0,664.0,60.0
25675,,Oct-21,SHIPPING,SHIPPING,1.00,3230.0,3230.0,0.0
25676,,Oct-21,J0129,J0129-SET-S,1.00,1213.0,1213.0,0.0
25677,,Oct-21,J0129,J0129-SET-M,1.00,1213.0,1213.0,1.0
25678,,Oct-21,J0129,J0129-SET-L,1.00,1213.0,1213.0,0.0
25679,,Oct-21,J0129,J0129-SET-XL,1.00,1213.0,1213.0,1.0
25680,,Oct-21,J0129,J0129-SET-XXL,1.00,1213.0,1213.0,0.0
25681,,Oct-21,J0103,J0103-SKD-S,1.00,1556.0,1556.0,35.0
25682,,Oct-21,J0103,J0103-SKD-M,1.00,1556.0,1556.0,52.0
25683,,Oct-21,J0103,J0103-SKD-L,1.00,1556.0,1556.0,54.0
25684,,Oct-21,J0103,J0103-SKD-XL,1.00,1556.0,1556.0,54.0
25685,,Oct-21,J0103,J0103-SKD-XXL,1.00,1556.0,1556.0,56.0
25686,,Oct-21,J0277,J0277-SKD-S,2.00,1758.0,3516.0,95.0
25687,,Oct-21,J0277,J0277-SKD-M,2.00,1758.0,3516.0,68.0
25688,,Oct-21,J0277,J0277-SKD-L,2.00,1758.0,3516.0,35.0
25689,,Oct-21,SHIPPING,SHIPPING,1.00,3230.0,3230.0,0.0
25690,,Oct-21,J0277,J0277-SKD-XL,2.00,1757.5,3515.0,9.0
25691,,Oct-21,J0277,J0277-SKD-XXL,2.00,1757.5,3515.0,71.0
25692,,Oct-21,JNE3620,JNE3620-KR-S,1.00,537.5,538.0,7.0
25693,,Oct-21,JNE3620,JNE3620-KR-M,1.00,537.5,538.0,9.0
25694,,Oct-21,JNE3620,JNE3620-KR-L,1.00,537.5,538.0,5.0
25695,,Oct-21,JNE3620,JNE3620-KR-XL,1.00,537.5,538.0,7.0
25696,,Oct-21,JNE3620,JNE3620-KR-XXL,1.00,537.5,538.0,3.0
25697,,Oct-21,JNE3667,JNE3667-TP-S,1.00,431.25,431.0,13.0
25698,,Oct-21,JNE3667,JNE3667-TP-M.,1.00,431.25,431.0,0.0
25699,,Oct-21,JNE3667,JNE3667-TP-L,1.00,431.25,431.0,4.0
25700,,Oct-21,JNE3667,JNE3667-TP-XL,1.00,431.25,431.0,17.0
25701,,Oct-21,JNE3667,JNE3667-TP-XXL,1.00,431.25,431.0,4.0
25702,,Oct-21,JNE3656,JNE3656-TP-S,1.00,431.25,431.0,50.0
25703,,Oct-21,JNE3656,JNE3656-TP-M,1.00,431.25,431.0,10.0
25704,,Oct-21,JNE3656,JNE3656-TP-L,1.00,431.25,431.0,5.0
25705,,Oct-21,JNE3656,JNE3656-TP-XL,1.00,431.25,431.0,3.0
25706,,Oct-21,JNE3656,JNE3656-TP-XXL,1.00,431.25,431.0,4.0
25707,,Oct-21,JNE3725,JNE3725-KR-S,2.00,512.5,1025.0,10.0
25708,,Oct-21,JNE3725,JNE3725-KR-M,2.00,512.5,1025.0,22.0
25709,,Oct-21,JNE3725,JNE3725-KR-L,2.00,512.5,1025.0,13.0
25710,,Oct-21,JNE3725,JNE3725-KR-XL,2.00,512.5,1025.0,13.0
25711,,Oct-21,JNE3725,JNE3725-KR-XXL,2.00,512.5,1025.0,32.0
25712,,Oct-21,JNE3611,JNE3611-KR-S,1.00,537.5,538.0,58.0
25713,,Oct-21,JNE3611,JNE3611-KR-M,1.00,537.5,538.0,0.0
25714,,Oct-21,JNE3611,JNE3611-KR-L,1.00,537.5,538.0,133.0
25715,,Oct-21,JNE3611,JNE3611-KR-XL,1.00,537.5,538.0,34.0
25716,,Oct-21,JNE3611,JNE3611-KR-XXL,1.00,537.5,538.0,7.0
25717,,Oct-21,SET221,SET221-KR-NP-S,1.00,1156.25,1156.0,26.0
25718,,Oct-21,SHIPPING,SHIPPING,1.00,3230.0,3230.0,0.0
25719,,Oct-21,SET221,SET221-KR-NP-M,1.00,1156.25,1156.0,22.0
25720,,Oct-21,SET221,SET221-KR-NP-L,1.00,1156.25,1156.0,3.0
25721,,Oct-21,SET221,SET221-KR-NP-XL,1.00,1156.25,1156.0,9.0
25722,,Oct-21,SET221,SET221-KR-NP-XXL,1.00,1156.25,1156.0,29.0
25723,,Oct-21,SET154,SET154-KR-NP-S,1.00,893.75,894.0,32.0
25724,,Oct-21,SET154,SET154-KR-NP-M,1.00,893.75,894.0,59.0
25725,,Oct-21,SET154,SET154-KR-NP-L,1.00,893.75,894.0,43.0
25726,,Oct-21,SET154,SET154-KR-NP-XL,1.00,893.75,894.0,34.0
25727,,Oct-21,SET154,SET154-KR-NP-XXL,1.00,893.75,894.0,4.0
25728,,Oct-21,SET230,SET230-KR-PP-S,1.00,850.0,850.0,3.0
25729,,Oct-21,SET230,SET230-KR-PP-M,1.00,850.0,850.0,3.0
25730,,Oct-21,SET230,SET230-KR-PP-L,1.00,850.0,850.0,6.0
25731,,Oct-21,SET230,SET230-KR-PP-XL,1.00,850.0,850.0,8.0
25732,,Oct-21,SET230,SET230-KR-PP-XXL,1.00,850.0,850.0,1.0
25733,,Oct-21,J0347,J0347-SET-S,1.00,806.25,806.0,1.0
25734,,Oct-21,J0347,J0347-SET-M,1.00,806.25,806.0,2.0
25735,,Oct-21,J0347,J0347-SET-L,1.00,806.25,806.0,3.0
25736,,Oct-21,J0347,J0347-SET-XL,1.00,806.25,806.0,11.0
25737,,Oct-21,J0347,J0347-SET-XXL,1.00,806.25,806.0,30.0
25738,,Oct-21,J0102,J0102-S,1.00,1343.75,1344.0,0.0
25739,,Oct-21,J0102,J0102-M,1.00,1343.75,1344.0,0.0
25740,,Oct-21,J0102,J0102-L,1.00,1343.75,1344.0,0.0
25741,,Oct-21,J0102,J0102-XL,1.00,1343.75,1344.0,0.0
25742,,Oct-21,J0102,J0102-XXL,1.00,1343.75,1344.0,0.0
25743,,Oct-21,SHIPPING,SHIPPING,1.00,3230.0,3230.0,0.0
25744,,Oct-21,MEN5005,MEN5005-KR-S,1.00,549.0,538.0,2.0
25745,,Oct-21,MEN5018,MEN5018-KR-S,1.00,574.0,563.0,32.0
25746,,Oct-21,SET240,SET240-KR-PP-XXXL,1.00,769.0,754.0,36.0
25747,,Oct-21,SET279,SET279-LC-XL,1.00,969.0,950.0,51.0
25748,,Oct-21,JNE3619,JNE3619-KR-XXXL,1.00,528.0,517.0,3.0
25749,,Oct-21,JNE3488,JNE3488-KR-XXXL,1.00,431.0,422.0,1.0
25750,,Oct-21,JNE3472,JNE3472-KR-XXXL,1.00,397.0,389.0,1.0
25751,,Oct-21,JNE3554,JNE3554-KR-XXL,1.00,450.0,441.0,59.0
25752,,Oct-21,J0102,J0102-SKD-S,1.00,1344.0,1317.0,5.0
25753,,Oct-21,MEN5023,MEN5023-KR-S,1.00,649.0,636.0,10.0
25754,,Oct-21,JNE3522,JNE3522-KR-XS,1.00,538.0,527.0,71.0
25755,,Oct-21,JNE3522,JNE3522-KR-XXXL,1.00,538.0,527.0,50.0
25756,,Oct-21,J0006,J0006-SET-S,1.00,938.0,919.0,203.0
25757,,Oct-21,J0006,J0006-SET-XXL,1.00,938.0,919.0,112.0
25758,,Oct-21,J0042,J0042-DR-XS,1.00,823.0,807.0,4.0
25759,,Oct-21,J0042,J0042-DR-M,1.00,823.0,807.0,2.0
25760,,Oct-21,J0042,J0042-DR-XL,1.00,823.0,807.0,0.0
25761,,Oct-21,J0101,J0101-DR-L,1.00,1244.0,1219.0,0.0
25762,,Oct-21,JNE3311,JNE3311-KR-XL,1.00,975.0,956.0,1.0
25763,,Oct-21,J0243,J0243-DR-XXL,1.00,1094.0,1072.0,41.0
25764,,Oct-21,SET316,SET316-KR-DPT-XL,1.00,1306.0,1280.0,6.0
25765,,Oct-21,SET209,SET209-KR-PP-L,1.00,806.0,790.0,29.0
25766,,Oct-21,J0003,J0003-SET-XS,1.00,741.0,726.0,34.0
25767,,Oct-21,J0003,J0003-SET-XXXL,1.00,741.0,726.0,9.0
25768,,Oct-21,J0243,J0243-DR-XXXL,1.00,1094.0,1072.0,31.0
25769,,Oct-21,J0003,J0003-SET-XXL,1.00,741.0,726.0,7.0
25770,,Oct-21,JNE3518,JNE3518-KR-XXXL,1.00,500.0,490.0,5.0
25771,,Oct-21,SHIPPING,SHIPPING,1.00,4830.0,4830.0,0.0
25772,,Oct-21,BTM002,BTM002-L,8.00,315.0,2394.0,57.0
